State Code,County Code,Site Num,Date Local,Latitude,Longitude,State Name,County Name,City Name,PM2.5 Mean,PM10 Mean
11,1,43,2023-01-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.666667,8
11,1,43,2023-01-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.25,11
11,1,43,2023-01-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.625,13
11,1,43,2023-01-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,-0.772727,5
11,1,43,2023-01-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.208333,15
11,1,43,2023-01-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.166667,16
11,1,43,2023-01-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,-0.25,6
11,1,43,2023-01-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.25,9
11,1,43,2023-01-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.375,15
11,1,43,2023-01-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,0.75,12
11,1,43,2023-01-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.375,17
11,1,43,2023-01-31,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,0.541667,9
11,1,43,2023-02-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.5,17
11,1,43,2023-02-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.285714,23
11,1,43,2023-02-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.875,11
11,1,43,2023-02-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.291667,9
11,1,43,2023-02-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.0,14
11,1,43,2023-02-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.5,14
11,1,43,2023-02-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.434783,24
11,1,43,2023-02-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.913043,28
11,1,43,2023-02-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.083333,24
11,1,43,2023-02-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.5,8
11,1,43,2023-02-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.958333,11
11,1,43,2023-02-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.416667,15
11,1,43,2023-02-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.291667,9
11,1,43,2023-02-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.291667,15
11,1,43,2023-02-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.833333,15
11,1,43,2023-02-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.791667,17
11,1,43,2023-02-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,-0.791667,8
11,1,43,2023-02-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.833333,9
11,1,43,2023-02-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.208333,12
11,1,43,2023-02-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.583333,16
11,1,43,2023-02-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,0.727273,9
11,1,43,2023-02-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.086957,14
11,1,43,2023-02-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.75,23
11,1,43,2023-02-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.625,16
11,1,43,2023-02-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.875,13
11,1,43,2023-02-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.5,14
11,1,43,2023-02-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.047619,18
11,1,43,2023-02-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.541667,10
11,1,43,2023-03-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.958333,15
11,1,43,2023-03-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.0,17
11,1,43,2023-03-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.875,11
11,1,43,2023-03-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,-2.333333,3
11,1,43,2023-03-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.458333,11
11,1,43,2023-03-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.0,13
11,1,43,2023-03-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.416667,9
11,1,43,2023-03-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.5,8
11,1,43,2023-03-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.791667,11
11,1,43,2023-03-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.833333,14
11,1,43,2023-03-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,-2.083333,4
11,1,43,2023-03-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,0.875,10
11,1,43,2023-03-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.208333,12
11,1,43,2023-03-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.916667,10
11,1,43,2023-03-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.708333,9
11,1,43,2023-03-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.041667,13
11,1,43,2023-03-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.75,26
11,1,43,2023-03-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,0.75,6
11,1,43,2023-03-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.541667,7
11,1,43,2023-03-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.875,15
11,1,43,2023-03-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.583333,19
11,1,43,2023-03-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.375,19
11,1,43,2023-03-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.833333,24
11,1,43,2023-03-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,-0.458333,7
11,1,43,2023-03-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.083333,10
11,1,43,2023-03-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,0.208333,7
11,1,43,2023-03-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.1,19
11,1,43,2023-03-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.166667,10
11,1,43,2023-03-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.166667,12
11,1,43,2023-03-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.5,10
11,1,43,2023-03-31,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.916667,23
11,1,43,2023-04-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.929167,17
11,1,43,2023-04-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.770833,7
11,1,43,2023-04-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.691667,17
11,1,43,2023-04-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.204167,18
11,1,43,2023-04-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,14.683333,28
11,1,43,2023-04-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.604167,17
11,1,43,2023-04-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.904167,11
11,1,43,2023-04-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.925,12
11,1,43,2023-04-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.841667,13
11,1,43,2023-04-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.983333,14
11,1,43,2023-04-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.991304,18
11,1,43,2023-04-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,18.954167,28
11,1,43,2023-04-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,15.195833,25
11,1,43,2023-04-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.904167,23
11,1,43,2023-04-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.279167,11
11,1,43,2023-04-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.891667,14
11,1,43,2023-04-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.304167,13
11,1,43,2023-04-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.016667,16
11,1,43,2023-04-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.308696,21
11,1,43,2023-04-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,19.920833,32
11,1,43,2023-04-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,18.354167,36
11,1,43,2023-04-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.016667,26
11,1,43,2023-04-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.466667,12
11,1,43,2023-04-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.595652,10
11,1,43,2023-04-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.145833,14
11,1,43,2023-04-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.175,19
11,1,43,2023-04-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.775,22
11,1,43,2023-04-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.670833,9
11,1,43,2023-04-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.75,7
11,1,43,2023-04-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.091667,8
11,1,43,2023-05-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.995833,11
11,1,43,2023-05-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.1625,7
11,1,43,2023-05-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.645833,5
11,1,43,2023-05-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.179167,5
11,1,43,2023-05-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.229167,9
11,1,43,2023-05-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.841667,12
11,1,43,2023-05-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.029167,14
11,1,43,2023-05-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.425,16
11,1,43,2023-05-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.741667,14
11,1,43,2023-05-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.745833,16
11,1,43,2023-05-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,18.320833,29
11,1,43,2023-05-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.766667,28
11,1,43,2023-05-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.029167,21
11,1,43,2023-05-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.208333,18
11,1,43,2023-05-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.070833,18
11,1,43,2023-05-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.441667,19
11,1,43,2023-05-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,15.383333,23
11,1,43,2023-05-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,19.1375,24
11,1,43,2023-05-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,14.416667,21
11,1,43,2023-05-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.245833,13
11,1,43,2023-05-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.545833,20
11,1,43,2023-05-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.6375,25
11,1,43,2023-05-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,14.070833,30
11,1,43,2023-05-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,15.85,29
11,1,43,2023-05-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,25.1375,31
11,1,43,2023-05-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.608333,19
11,1,43,2023-05-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.6125,12
11,1,43,2023-05-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.475,11
11,1,43,2023-05-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.116667,13
11,1,43,2023-05-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.05,31
11,1,43,2023-05-31,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.154167,35
11,1,43,2023-06-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.070833,43
11,1,43,2023-06-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,14.304167,43
11,1,43,2023-06-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.120833,27
11,1,43,2023-06-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.229167,14
11,1,43,2023-06-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.158333,16
11,1,43,2023-06-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,15.241667,48
11,1,43,2023-06-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,21.879167,120
11,1,43,2023-06-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,56.345833,204
11,1,43,2023-06-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.929167,33
11,1,43,2023-06-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.254167,28
11,1,43,2023-06-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.0375,35
11,1,43,2023-06-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.091667,18
11,1,43,2023-06-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.604348,18
11,1,43,2023-06-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.095833,16
11,1,43,2023-06-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.595833,15
11,1,43,2023-06-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.083333,25
11,1,43,2023-06-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.879167,34
11,1,43,2023-06-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.375,27
11,1,43,2023-06-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.5,34
11,1,43,2023-06-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.829167,33
11,1,43,2023-06-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.425,11
11,1,43,2023-06-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.725,6
11,1,43,2023-06-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.040909,11
11,1,43,2023-06-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.608333,12
11,1,43,2023-06-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.4375,11
11,1,43,2023-06-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.858333,21
11,1,43,2023-06-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.55,16
11,1,43,2023-06-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.9375,16
11,1,43,2023-06-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,16.825,64
11,1,43,2023-06-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,38.0375,142
11,1,43,2023-06-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,16.470833,61
11,1,43,2023-07-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.283333,46
11,1,43,2023-07-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.458333,20
11,1,43,2023-07-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.127273,15
11,1,43,2023-07-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.236842,11
11,1,43,2023-07-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.236842,14
11,1,43,2023-07-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.904167,11
11,1,43,2023-07-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.904167,14
11,1,43,2023-07-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.914286,15
11,1,43,2023-07-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.914286,21
11,1,43,2023-07-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.245833,15
11,1,43,2023-07-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.245833,21
11,1,43,2023-07-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.745833,18
11,1,43,2023-07-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.458333,18
11,1,43,2023-07-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.4625,17
11,1,43,2023-07-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.195833,12
11,1,43,2023-07-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.766667,14
11,1,43,2023-07-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.541667,17
11,1,43,2023-07-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.883333,20
11,1,43,2023-07-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.75,21
11,1,43,2023-07-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.304167,10
11,1,43,2023-07-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.745833,15
11,1,43,2023-07-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.933333,10
11,1,43,2023-07-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.970833,49
11,1,43,2023-07-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.170833,37
11,1,43,2023-07-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.854545,22
11,1,43,2023-07-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.56087,25
11,1,43,2023-07-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.229167,13
11,1,43,2023-07-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.425,13
11,1,43,2023-07-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.833333,15
11,1,43,2023-07-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.590909,11
11,1,43,2023-07-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.03913,15
11,1,43,2023-07-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.430435,19
11,1,43,2023-07-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.913636,22
11,1,43,2023-07-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.030435,20
11,1,43,2023-07-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.820833,14
11,1,43,2023-07-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.866667,8
11,1,43,2023-07-31,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.654167,11
11,1,43,2023-08-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.166667,15
11,1,43,2023-08-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.141667,18
11,1,43,2023-08-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.116667,18
11,1,43,2023-08-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.775,17
11,1,43,2023-08-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.695833,16
11,1,43,2023-08-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.0375,18
11,1,43,2023-08-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.991667,12
11,1,43,2023-08-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.908333,14
11,1,43,2023-08-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.3875,14
11,1,43,2023-08-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.345833,16
11,1,43,2023-08-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.1875,18
11,1,43,2023-08-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.533333,17
11,1,43,2023-08-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.6625,11
11,1,43,2023-08-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.35,16
11,1,43,2023-08-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.933333,12
11,1,43,2023-08-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.929167,10
11,1,43,2023-08-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.620833,17
11,1,43,2023-08-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.379167,16
11,1,43,2023-08-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.6375,22
11,1,43,2023-08-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.983333,21
11,1,43,2023-08-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.0875,26
11,1,43,2023-08-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,14.16087,26
11,1,43,2023-08-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.533333,19
11,1,43,2023-08-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.841667,16
11,1,43,2023-08-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.208333,16
11,1,43,2023-08-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.8875,13
11,1,43,2023-08-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.358333,14
11,1,43,2023-08-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.0625,14
11,1,43,2023-08-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.304167,13
11,1,43,2023-08-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.616667,13
11,1,43,2023-08-31,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,22.016667,25
11,1,43,2023-09-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,15.595833,19
11,1,43,2023-09-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.333333,12
11,1,43,2023-09-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.579167,14
11,1,43,2023-09-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.229167,14
11,1,43,2023-09-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,11.241667,19
11,1,43,2023-09-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.304167,20
11,1,43,2023-09-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.675,23
11,1,43,2023-09-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.2375,21
11,1,43,2023-09-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.725,13
11,1,43,2023-09-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.654167,10
11,1,43,2023-09-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.583333,10
11,1,43,2023-09-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.341667,13
11,1,43,2023-09-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.329167,11
11,1,43,2023-09-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.291667,10
11,1,43,2023-09-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,8.279167,13
11,1,43,2023-09-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.904167,14
11,1,43,2023-09-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,7.029167,15
11,1,43,2023-09-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.154167,11
11,1,43,2023-09-19,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.016667,12
11,1,43,2023-09-20,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.4,16
11,1,43,2023-09-21,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.645833,21
11,1,43,2023-09-22,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,45.383333,52
11,1,43,2023-09-23,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.591667,5
11,1,43,2023-09-24,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,1.954167,3
11,1,43,2023-09-25,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.245833,5
11,1,43,2023-09-26,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.083333,12
11,1,43,2023-09-27,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.141667,21
11,1,43,2023-09-28,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,12.1125,20
11,1,43,2023-09-29,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,4.675,9
11,1,43,2023-09-30,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.8,11
11,1,43,2023-10-01,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.5125,13
11,1,43,2023-10-02,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.478261,21
11,1,43,2023-10-03,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.258333,23
11,1,43,2023-10-04,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,14.166667,25
11,1,43,2023-10-05,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,13.379167,21
11,1,43,2023-10-06,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,10.2625,17
11,1,43,2023-10-07,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.091667,10
11,1,43,2023-10-08,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.516667,6
11,1,43,2023-10-09,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.329167,9
11,1,43,2023-10-10,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,9.7625,14
11,1,43,2023-10-11,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,15.775,22
11,1,43,2023-10-12,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,21.741667,29
11,1,43,2023-10-13,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,18.895833,26
11,1,43,2023-10-14,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,6.604167,13
11,1,43,2023-10-15,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,2.1875,4
11,1,43,2023-10-16,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.395833,5
11,1,43,2023-10-17,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,3.75,6
11,1,43,2023-10-18,38.921847,-77.013178,District Of Columbia,District of Columbia,Washington,5.729167,11
